110,6261
111,23768
112,4066
112,14643
112,13402
112,10142
113,35026
113,7126
114,5024
114,31475
114,7854
114,27110
115,22955
115,12598
116,25564
116,12829
116,21701
116,5135
117,30435
117,11356
118,6688
118,8422
118,5961
118,20715
118,1870
118,35572
118,28374
118,13012
118,8634
118,12571
119,12353
119,15350
120,27969
120,32978
120,15474
120,35006
121,25923
121,20404
122,11106
122,25741
123,2873
123,28660
123,2759
124,30948
125,20283
125,16477
126,14185
126,33346
126,25364
126,2401
127,11584
127,22024
127,8156
127,5909
128,16000
128,29242
128,17829
129,29320
129,21288
129,20096
129,31811
129,29629
130,15292
130,24702
131,4338
131,12044
131,378
132,33793
133,34313
133,927
134,33856
134,8104
134,7387
134,8604
135,26112
135,25945
135,35642
135,9739
135,11243
137,13754
138,12154
138,8437
138,1237
139,25000
139,16554
139,15662
139,19888
139,33372
139,20381
140,30649
140,3442
140,17028
140,14361
141,25353
141,22299
141,23422
141,25567
142,33587
142,20670
144,21952
144,30576
144,400
144,4592
144,24431
145,30314
145,32684
146,30364
147,18184
147,5065
147,17608
147,4357
147,17133
148,31240
148,20545
148,21819
149,2256
149,14267
149,12998
149,70
149,15331
150,16896
150,1433
150,21515
150,9725
150,6495
151,28646
151,27949
151,26900
151,32885
151,28061
151,32863
152,9707
152,4478
153,11456
153,1380
153,34278
153,19631
154,8384
154,12395
154,4869
154,12070
155,30088
155,12923
155,7125
157,27172
158,32424
158,35201
158,35651
158,22175
159,21382
160,10575
161,24560
161,17457
161,2660
161,34558
162,9416
162,4841
162,33125
162,21534
162,29965
163,4265
163,26354
163,32051
163,28599
164,1089
165,34648
165,13450
165,15174
166,18748
166,19014
167,19368
167,6996
167,19261
168,7513
168,19124
168,5303
169,23536
169,31058
169,6683
169,26030
169,2950
170,9783
171,23496
171,9608
171,17124
171,27894
171,21239
172,5240
172,5083
172,10396
172,28599
173,33024
173,30280
173,10714
173,17813
173,13953
174,22916
174,27216
174,34833
174,24954
174,3197
174,21374
176,27919
176,2247
177,5784
177,11922
177,17252
177,7402
178,4295
179,31081
179,21962
180,30409
180,27490
180,31330
180,19958
180,3993
181,35049
181,16966
182,449
182,15130
182,5291
182,28619
182,7489
183,21685
184,33258
184,28595
185,29448
185,8700
186,7491
186,20310
187,16146
187,8598
188,30642
188,24653
190,19217
190,32731
191,31602
191,4883
191,18701
191,14975
191,22911
192,34200
192,4929
192,27015
193,1320
193,17937
193,18555
193,840
193,5551
195,11329
195,16866
195,34035
195,15399
195,35342
195,28111
195,15187
196,6389
196,14286
197,34480
197,34993
197,29531
198,29664
198,21770
200,20186
200,6762
201,5076
201,28892
201,22253
202,16680
202,7004
202,31725
204,12945
205,23492
205,33389
206,24425
206,21611
206,31217
206,4997
206,25753
207,15960
207,27555
207,6998
208,13376
208,3426
208,20236
208,34594
209,17473
209,16770
209,907
209,24813
209,19059
209,34360
209,2847
210,6520
210,5175
211,9043
211,21539
211,32812
211,33063
212,13057
213,2392
213,1552
213,21178
213,9528
213,32423
214,13362
214,4060
215,6760
215,34316
215,2333
215,19382
215,31031
216,18422
217,21016
217,33562
218,8211
219,24227
219,33375
220,34592
220,16993
220,8780
220,35122
220,2840
220,26173
221,28128
221,22006
221,2862
221,2070
221,24086
222,14360
222,6300
222,15837
222,26453
222,34479
223,27152
223,8820
223,29036
224,12345
224,13483
224,35036
225,23016
225,25642
225,33332
225,28558
225,22366
227,21704
227,32873
227,4274
227,13908
227,10941
228,34921
228,28540
229,29855
229,1566
229,1975
230,11888
230,26169
231,33663
231,21921
231,15779
231,31191
231,34903
232,27505
232,23782
232,27399
233,18334
233,2854
234,24241
234,19754
235,30993
235,19277
236,2758
236,6284
236,13974
236,21854
236,4759
237,31990
237,8135
239,27188
239,21866
239,5388
239,14086
239,31175
240,12361
240,11164
240,9798
240,19809
241,13509
242,9771
242,2348
242,33399
243,15880
243,34168
243,23203
243,12078
243,32070
244,34336
244,23456
244,8818
244,5005
245,10212
245,5595
245,12332
245,17409
246,7361
247,7644
248,24293
248,31560
248,6761
248,12077
248,21074
248,9142
248,3707
249,30843
249,5820
249,25735
250,16576
250,28698
250,18379
251,1185
251,17825
253,26952
253,1349
254,5257
255,4940
255,31405
255,25117
256,26509
257,13322
257,2734
258,15026
258,26780
258,14742
259,32569
259,26559
259,34220
259,32718
259,8143
260,23348
260,16778
260,14828
261,28292
261,13126
261,31791
262,23988
262,12821
263,29024
263,19162
263,16463
264,11553
264,23834
264,23811
264,1487
265,19721
265,23702
267,25080
267,28641
267,14622
267,32825
268,2872
269,9169
269,27762
269,31580
269,28002
270,27520
270,18695
271,10056
271,5097
271,26412
271,21874
271,22701
271,15250
271,27315
271,4406
272,25946
272,19845
272,21183
273,3528
273,7663
273,3167
274,20602
274,1638
274,11471
275,6135
276,21281
276,9595
276,19300
276,2085
276,5870
277,3356
277,19510
277,9950
277,25615
278,8543
278,17163
278,27340
278,25362
278,18518
278,31963
278,16030
278,23199
279,1744
279,28742
279,13136
279,5078
279,11259
279,14142
280,18048
280,5377
280,13635
280,34501
280,10601
280,16438
280,2490
281,12191
282,13360
282,31769
282,19986
283,33313
283,27042
283,22367
284,1078
285,15848
285,11104
285,9884
286,17840
286,2097
286,4612
287,28212
287,24934
287,8742
287,47
288,15096
289,22914
289,4259
289,6756
289,1544
289,16813
289,2263
289,31102
290,13204
290,32094
292,5640
292,35267
292,35486
293,11728
293,2937
293,24395
293,23971
293,25209
294,25955
294,18703
295,22512
295,7718
295,35109
295,17222
295,5207
296,20044
297,21467
297,28382
298,27392
298,13682
298,19331
299,17466
299,29690
299,33795
299,35466
299,34478
300,2102
300,31767
301,34816
301,21209
301,6422
301,26487
302,4403
302,17516
303,14512
303,32315
304,17414
304,656
304,25553
304,4343
304,18041
304,5822
305,11160
305,7987
305,6956
305,10286
305,6983
306,20223
306,21277
306,29182
306,1166
306,28655
307,10649
307,25107
307,2287
308,8537
308,32922
309,12489
309,22457
310,31762
310,28923
310,11239
310,11343
311,26280
311,28482
311,1387
311,22430
312,8987
312,13414
313,33400
313,29924
313,15061
313,7086
314,14439
315,31124
315,7429
315,30494
316,32456
316,17288
316,3426
316,31364
317,9401
317,22091
318,2784
318,26028
318,14524
318,29509
319,2376
319,17696
319,17365
321,4461
321,35270
322,4658
323,4985
323,16599
323,22676
323,34431
324,24872
324,9742
324,26450
324,1268
324,15611
324,18941
325,7056
325,1427
325,33259
326,33029
327,27212
327,18734
328,11185
328,11265
328,27043
328,13748
328,17703
329,29282
329,35435
329,30252
329,25939
330,11406
331,864
331,9525
331,870
331,22349
332,27915
332,9114
332,11322
332,14093
332,16110
333,17785
333,26726
333,11894
334,30624
334,11070
335,10787
335,16069
335,9741
336,28545
336,20524
336,32173
336,19806
337,1721
337,27575
337,23416
337,22681
337,23293
337,7999
338,8499
338,13682
338,31243
338,4326
338,19759
339,15416
339,8004
339,24756
341,2833
341,14979
342,21968
342,12421
343,17556
344,11448
344,2963
345,26159
345,23095
346,24427
347,26721
347,25187
347,8126
348,3513
348,25515
348,29486
349,8936
349,3066
349,11563
349,12818
349,2383
350,32221
351,13738
351,33775
352,2480
352,10083
352,5972
353,33304
353,23232
353,15658
353,8011
353,1070
354,26651
354,24109
354,3606
355,28979
355,3341
356,23288
356,11843
356,27164
356,20174
357,19796
357,19778
357,8204
358,14368
358,35334
358,6823
358,17581
358,16311
358,4985
359,16577
359,11525
359,27590
359,25130
359,1744
359,13877
360,30176
360,2695
360,17686
360,29542
360,14181
361,26616
361,16018
361,28547
362,21926
362,16522
362,2732
362,29485
362,31708
362,11613
363,25648
363,31085
364,7440
365,15176
365,32582
366,25434
366,13454
366,25471
367,25632
367,25189
367,20296
367,4332
367,28693
367,22782
368,1448
368,17487
368,24807
369,6053
369,31823
370,20322
371,15082
371,15779
371,31166
371,33183
372,30785
372,18598
372,19144
372,21546
372,28653
372,2224
373,15003
373,23981
374,10072
374,17217
374,27062
374,32014
375,906
375,127
375,31967
376,14845
377,24304
377,20225
377,31608
377,27152
378,2355
378,8399
379,19912
379,6105
379,17429
381,32096
381,28433
382,9642
382,35236
383,14448
384,27994
384,7866
384,5646
385,9348
385,15986
385,30300
386,30715
386,9382
386,16487
387,8169
387,28829
387,7366
388,14272
388,26262
389,27972
391,29568
391,5669
391,34537
391,9963
391,10479
391,9175
392,34938
392,33132
393,34416
393,33655
395,16194
395,9404
395,30101
395,8879
396,30489
396,13106
396,24263
397,24652
397,32703
398,28961
398,27021
398,4862
399,20968
400,2840
400,27090
400,24765
401,220
402,12868
402,9768
402,21166
402,14992
402,4757
402,7798
402,29720
402,22362
403,15371
403,19841
403,23202
403,28483
403,27894
404,17568
404,27428
404,4935
404,31975
404,30550
404,24441
405,18665
406,18752
406,28483
406,1066
406,19755
406,21775
406,24977
407,20758
408,1832
408,4133
408,4054
408,15543
409,6714
409,25124
409,16285
410,19009
410,2182
410,34247
410,1610
410,26104
410,16250
411,31761
411,138
411,20939
411,6634
411,23941
412,3321
412,1820
414,31049
414,17343
415,14459
416,4186
416,18148
417,24456
417,2374
418,26232
418,5288
418,20822
418,26993
419,28316
419,5780
419,4902
420,32344
420,9569
420,2372
420,34313
421,19738
421,24115
421,3059
422,26683
422,31847
423,18554
423,32759
424,19125
424,10263
425,32910
425,22174
425,27319
426,848
426,6979
426,11629
427,6668
428,27288
429,21088
429,11825
430,6681
431,13032
432,8771
432,24731
432,23925
433,27129
433,7811
433,8167
434,21450
434,14079
434,3879
435,13690
435,10687
435,23445
435,20903
436,15254
436,33230
437,12608
437,8825
437,31786
437,32724
437,21466
438,17922
438,16406
439,7675
439,19620
439,17534
440,22828
441,7272
441,9307
441,10324
441,27838
442,11919
443,11155
443,292
444,10842
444,11107
444,28949
444,4054
445,24856
446,296
446,31190
447,14746
448,21201
449,4370
449,13340
450,8713
450,3706
450,2779
450,23418
450,7950
451,35617
451,18882
451,24005
451,16046
452,19596
452,16795
452,10404
452,25593
453,1240
453,28592
453,33044
453,8422
453,23991
454,23115
454,22085
454,27743
455,9088
455,21189
455,23806
456,19593
456,33228
456,6517
456,27254
457,23765
457,9231
458,30937
458,9398
459,7599
460,3790
461,10179
461,1300
461,34539
462,28631
463,12193
463,20234
463,1529
463,11321
463,10203
463,20540
464,28129
464,18249
464,22093
464,9653
464,9161
464,25499
464,20222
465,19098
465,20268
465,13262
465,18367
466,26968
466,29596
466,18860
466,2836
467,9017
467,13997
467,21741
468,19428
468,3702
468,13375
469,4965
469,26791
469,16845
469,7485
470,116
470,23671
472,32039
472,35047
473,29833
473,21835
473,21499
474,11576
474,4226
474,23259
474,7094
474,23847
475,19856
475,34632
475,24363
475,24284
476,20432
476,24691
476,13775
477,6146
477,35044
478,2249
479,120
479,12408
479,34658
479,24907
480,23844
481,10362
481,11580
482,6974
482,35407
483,29696
483,6090
483,19567
483,10709
483,3929
483,28858
483,12220
484,13648
484,28861
485,3737
486,5146
486,29718
486,28311
487,16160
487,24825
487,18695
488,17280
488,23656
488,27305
488,34444
488,32685
488,23737
488,10876
489,24838
489,13466
489,10709
489,34414
490,8169
490,32653
490,18225
491,25816
491,25521
491,5783
492,4448
492,23922
492,14627
492,18847
493,30024
493,19041
493,35437
493,5614
493,16503
494,28358
495,28016
495,32969
495,21866
495,31412
495,27445
496,15339
496,269
496,19629
496,18765
496,23671
496,8920
497,12178
497,13230
498,13998
499,10195
499,27639
500,28737
500,31698
500,27620
500,22862
500,27318
501,20633
502,1570
503,648
503,22642
503,21316
503,30351
505,10521
505,10201
507,30165
507,5206
507,2087
508,26285
508,10798
508,11557
509,9652
509,32477
509,31622
510,9888
510,5418
510,494
511,15755
511,16827
512,24408
513,16521
513,11989
513,14285
514,5112
514,14724
515,25503
516,11714
516,35525
516,10602
516,21826
516,17890
516,3737
516,16732
517,659
517,29043
517,34951
518,24632
518,11507
518,1556
520,23472
520,34537
520,10389
520,415
521,33161
521,22186
521,21260
521,5613
521,31502
521,34194
521,22473
522,19864
524,14803
524,30924
524,28061
524,33469
525,29834
525,19580
525,34098
526,30791
527,17792
527,18436
527,15891
527,19641
527,5466
527,12828
528,31583
529,3422
530,4504
530,11010
530,14660
531,27281
532,10872
532,6746
532,1995
532,18244
532,9719
533,23768
533,8066
534,17986
534,11453
535,28521
535,11420
536,13051
536,11931
536,21495
537,11238
538,11473
538,10378
538,666
538,3959
539,30265
539,5915
540,26944
540,22820
540,31717
540,15566
540,8559
540,21784
540,1430
540,21016
541,18408
542,18104
542,19929
542,10454
543,20001
543,35611
543,21604
543,35566
544,8953
544,17354
544,26405
544,17
545,30848
545,9339
545,27622
546,33468
546,15767
547,27618
547,14700
548,25032
548,16473
548,31396
548,20726
549,26768
549,1078
550,35600
550,2348
550,13887
551,23051
551,2748
552,7528
552,24146
553,24666
553,5734
554,24816
554,23569
554,11247
555,14473
555,16309
555,5361
556,7798
557,3253
557,15551
558,2617
558,26082
559,8247
559,29079
560,1656
561,5904
561,6979
561,6509
562,22308
562,22382
563,28846
564,28982
565,10176
565,35065
565,16004
566,27778
566,6631
566,26957
566,31860
566,21942
566,9598
567,12000
567,12605
567,1959
568,2296
568,24660
568,14798
569,7145
569,1034
569,35372
569,29842
569,3508
569,789
569,21725
570,8658
570,10263
570,19092
570,25910
570,10631
571,1760
571,9564
571,6206
573,26176
573,34327
574,10482
574,6619
574,31125
574,11270
574,8877
575,4434
575,9763
575,7366
575,23895
576,26505
576,2198
576,12041
577,34260
577,19876
578,14736
578,27788
578,12683
578,17604
579,8964
579,15396
580,9618
580,5117
580,22951
581,1754
581,16619
581,24226
581,22390
582,16707
582,27204
582,18053
582,34353
582,27953
582,6424
582,29341
583,10360
583,21945
583,7371
583,33812
583,2303
584,32318
584,34933
584,27390
584,20501
585,20900
586,27248
586,13693
587,28353
587,35560
587,10507
587,22350
587,23066
587,33627
587,30140
588,15249
588,19566
589,34600
589,20113
589,12434
589,25435
589,6183
590,4878
590,27486
590,21015
591,17370
591,25693
591,1606
592,389
592,33070
592,6351
593,26434
593,28430
594,19712
594,27209
594,11066
594,347
594,17822
595,27226
595,33308
596,24518
597,27123
597,6420
597,22709
597,11086
597,23789
598,10057
599,7056
599,8865
599,16727
599,29966
599,27392
600,5356
600,17266
600,332
600,18285
601,23953
601,5619
601,10412
601,32869
601,27733
602,17840
602,7072
602,28583
602,18041
603,19904
603,13876
604,28258
605,34282
605,10118
605,28470
606,2051
606,27148
606,9037
606,30638
607,22917
607,22641
607,8365
607,35214
607,19985
607,34427
608,24920
608,35068
609,4278
611,19371
611,14093
612,12224
612,23297
612,32550
612,30867
612,4857
612,29469
613,6292
614,16644
614,24157
615,2792
615,8929
615,26482
615,7032
616,4428
616,6485
616,21543
617,23360
617,2469
617,362
617,31311
617,339
617,8383
618,34521
618,17606
619,19464
619,29931
619,16149
619,22462
620,20721
620,19786
620,33143
621,14520
621,26370
621,8043
622,7282
623,22658
623,16754
624,35628
624,25269
624,30277
625,24536
625,10727
625,17133
625,25007
626,16496
626,25881
626,5747
627,3471
627,10743
628,16083
628,13190
628,1534
628,11831
629,7728
629,28373
630,6112
630,24675
632,28970
632,2149
632,16766
633,26458
633,13764
633,25014
633,9559
634,22113
634,34931
635,722
635,14396
635,6186
635,23142
636,19785
636,3882
636,31479
636,8391
637,3088
637,26290
637,2555
638,1665
638,3702
638,27431
639,6678
640,33913
640,12219
640,4028
640,9741
641,2620
641,10076
641,31329
642,32433
643,17528
643,23688
643,13658
643,28103
644,14972
645,16803
645,32357
646,6096
646,31370
646,20330
647,28289
647,730
647,26843
647,23407
648,33769
648,6538
648,1796
648,33142
648,25807
649,25632
649,33570
649,21954
649,16855
651,31008
651,1857
651,17100
651,31157
652,35540
652,7013
654,19523
654,17867
655,17337
655,16834
655,9533
656,28228
656,14469
656,29661
657,35631
658,19202
658,5511
658,16005
658,3303
658,8490
658,21483
658,6607
659,13817
659,15458
659,7492
660,31499
660,21751
661,19787
661,13398
662,18450
662,23284
663,19865
663,25652
664,17619
664,4406
665,15175
666,7938
666,12931
667,31801
667,3627
667,16141
667,10757
668,6443
668,1034
668,20075
668,29522
668,21397
668,15381
669,9236
669,1587
669,28268
671,630
671,2199
672,17746
672,34852
673,18872
673,29634
673,29420
674,27472
674,8585
674,16197
675,8064
675,27932
675,4205
675,26743
676,10
676,25868
677,20032
677,11651
678,31730
678,21395
678,14436
679,27256
679,32952
679,34923
679,11692
680,4688
680,17752
681,8129
681,12039
681,104
681,16363
681,7726
681,1627
682,11392
682,35316
682,19829
682,8293
682,27325
683,14536
683,20497
683,12338
683,17172
683,17812
684,33136
684,6316
684,13957
685,17075
685,1580
687,17952
687,22148
687,16307
687,24996
688,27485
689,32097
689,7458
689,5481
689,20045
689,29752
689,18238
690,29979
690,6103
690,24127
691,11034
691,19244
691,16567
692,14977
693,8080
693,6363
693,35243
693,17485
693,13462
694,34810
694,16034
694,22939
694,2178
695,32296
695,29716
695,26701
695,17591
696,13587
696,24180
696,11054
697,8720
698,184
698,17761
698,18275
698,6836
699,19780
700,32712
700,3100
700,17830
700,30055
701,32483
701,29766
701,26699
701,19021
701,15821
701,9777
701,21684
701,25980
702,9594
704,25944
704,28254
705,30864
705,13141
706,31631
706,16685
706,11782
706,22599
707,12499
707,10604
707,18109
707,1175
708,17795
708,28757
708,1822
708,31853
709,32528
709,28514
709,35316
709,18069
709,10422
710,20537
710,1998
711,16724
711,33214
712,22425
712,6018
712,27780
712,9289
713,24601
713,15796
713,6829
714,24153
714,30486
715,7753
716,18209
716,4939
716,2892
716,1381
717,13328
717,33330
717,22860
717,18493
718,9738
718,29644
718,6594
719,14712
719,16548
719,11927
720,2336
720,22267
721,21880
722,2985
722,23826
722,28163
722,32170
722,25190
723,17200
723,7487
724,1906
724,9135
724,4719
725,8924
726,19697
726,11230
726,25454
726,29831
727,27581
727,12590
728,23034
728,22205
729,10999
730,30490
730,30063
731,34937
731,1563
733,10833
733,34490
733,11835
733,20873
734,24402
734,8075
734,5679
735,26124
736,24226
736,27348
736,9386
736,28869
737,19873
737,10210
737,32262
737,32744
737,2249
737,11915
737,29250
737,169
738,22071
739,9564
739,17551
739,13484
739,1053
739,28071
741,4096
741,14738
741,22491
742,26002
742,28157
743,27384
743,28473
743,33099
743,16693
743,34475
744,2730
744,24485
745,16832
745,22201
745,20973
745,14918
746,31441
746,34158
747,7296
747,11846
747,14857
747,19883
747,5940
747,5116
748,11520
748,7923
748,6039
748,23327
750,5274
750,13667
751,21377
751,26274
751,1284
751,5279
752,2691
753,35104
753,26110
753,33423
754,19292
754,22996
754,32470
755,10650
755,27202
755,25495
756,33202
756,31474
757,8092
758,26226
758,1287
759,25235
759,19735
760,31266
760,8967
760,392
760,8649
760,18478
760,5049
760,570
761,22704
761,34654
762,5752
762,7434
762,10390
763,14456
763,28779
763,30540
764,31804
764,12814
765,17307
765,13606
765,21367
766,30095
767,739
768,4699
768,10734
769,27731
769,26395
769,23149
770,26624
770,31630
770,8679
771,23747
771,29356
771,19429
771,8910
771,25534
772,30576
772,24885
772,7566
772,26503
773,9096
773,27593
773,2753
774,13745
774,29602
774,19357
774,20077
776,26064
776,26097
776,35555
776,29115
777,20680
777,23195
777,6341
777,14087
778,753
778,23469
778,22741
779,3712
779,2089
779,1372
779,10703
780,11856
780,19633
780,27123
780,13244
781,1032
781,18249
781,35491
781,16318
782,11971
783,20611
783,31946
783,6387
783,21494
783,21497
783,12627
783,10303
784,4960
784,13122
784,11981
785,34777
785,30483
785,4012
785,6377
786,8817
786,19826
786,34542
787,28649
787,35532
787,24943
788,21841
788,3656
788,26088
788,9333
788,18040
788,2495
789,14928
789,19057
789,5234
790,14417
790,20730
790,8390
791,15937
791,12954
791,19614
792,23874
792,17452
792,15914
793,2866
793,14010
794,8499
794,17524
794,22582
794,11623
795,25329
795,23282
795,15341
796,32970
796,14373
796,34646
797,11393
797,2996
797,22013
797,14495
798,20184
798,32637
799,31603
799,3084
799,30303
800,1270
801,20040
801,29122
801,35454
802,24229
803,12906
803,16962
803,6660
803,28557
803,31814
804,8972
804,22308
804,10941
804,1814
805,33609
806,32507
806,18223
806,21303
806,10287
807,22337
807,32195
807,372
807,2542
807,25887
808,346
808,17164
808,27207
809,25905
809,22814
809,32191
810,11034
810,23479
810,3724
810,10349
810,26607
811,6728
811,2475
811,25827
813,27401
813,34106
813,32170
813,34341
813,11905
814,31529
814,23470
814,25774
815,7449
815,11221
815,41
816,23850
816,28139
817,23147
817,1134
818,7458
819,30587
819,33741
820,8985
821,32422
821,10342
821,33864
821,17201
821,20725
821,12184
821,26687
822,6882
822,15651
823,22064
823,22626
824,2144
824,27330
824,35
824,8198
824,21676
824,35614
825,34049
825,11146
825,29945
825,15781
825,29921
826,35481
826,22365
826,29737
827,28353
827,29773
827,10334
827,12495
828,30913
828,26950
828,31303
829,31360
829,23210
830,11737
830,25567
830,13135
831,15377
831,30426
831,34293
831,14046
831,34173
832,6529
832,10442
832,23421
832,9136
832,27634
832,11700
832,16138
833,22936
833,35549
833,12646
833,33429
834,15489
834,225
834,33377
834,22205
834,21927
835,26114
835,32555
835,10940
836,21336
836,30653
837,13785
837,4995
837,34020
838,11627
838,29621
838,19150
838,10645
839,30448
839,26339
839,11855
840,7505
840,28594
840,3307
840,12359
841,32224
842,4024
842,3778
843,32579
843,33164
843,20693
844,13770
845,30551
846,33700
846,30934
846,26734
847,25824
847,9530
847,7682
848,8872
848,7857
848,22184
848,13603
848,3793
849,17824
849,24358
849,25103
850,11293
850,35415
851,24611
852,5625
853,23816
853,15666
853,31004
854,31098
855,23745
855,23919
855,16445
855,24761
855,18463
856,3674
856,24949
857,24096
857,24977
857,34843
858,21934
858,21046
859,5157
859,10547
859,24213
859,10812
859,27742
859,23743
860,15329
860,19461
860,9229
861,11006
861,32851
861,30123
861,27286
861,12222
862,33192
862,24793
862,20528
862,9087
863,736
863,8338
864,710
864,31134
864,8405
865,8728
866,6794
866,11292
867,18504
867,5857
867,5117
867,30653
870,29336
870,34036
871,26947
871,6814
872,24577
872,9346
872,25605
873,25190
873,9685
873,33427
873,12693
873,16406
873,29781
874,12296
874,19952
874,33635
874,16014
874,18952
875,6868
875,3886
875,16479
876,6384
876,17865
876,10698
876,451
876,11213
877,3398
877,6345
877,28564
877,10424
877,20505
877,5306
878,312
878,27996
879,3016
879,2672
879,12804
880,5564
880,20197
881,5759
882,8124
882,10502
882,11254
883,11710
883,24839
884,6523
885,12432
886,6665
886,28196
886,20801
887,19672
887,14213
887,13631
888,27984
888,10596
888,7846
888,22919
889,31600
889,11401
889,8763
889,9823
890,5280
890,35507
890,29572
891,20685
891,3854
891,6053
892,16714
892,6075
892,13678
892,20534
892,21029
893,7843
893,20044
893,25166
893,21166
893,30169
893,32766
894,34177
894,28691
894,16617
895,31881
895,18092
895,10022
896,23001
898,5232
898,16372
898,30654
899,24169
899,14634
899,12293
900,1176
900,22219
901,20088
901,21598
902,28892
903,27416
903,19977
903,33894
904,32974
904,24249
904,29547
904,17909
904,26462
905,28144
905,27574
906,16432
906,4761
906,1310
906,9321
907,27609
907,5159
907,13623
908,33784
908,14930
908,4391
908,18020
908,34639
909,5408
909,8760
909,7300
909,7413
910,27
910,13459
910,20103
912,24888
912,27566
912,14351
913,9737
913,16506
913,11887
913,21361
914,5662
915,7625
915,19978
915,11430
916,32912
916,18773
916,22414
916,33509
917,2104
918,9812
919,10562
919,14245
919,33598
920,29490
920,24794
921,4370
922,3384
922,27409
922,20279
923,10907
923,25092
923,22134
923,27159
924,9455
925,19488
925,33025
925,24323
926,17401
926,23621
927,12706
927,3174
927,16191
928,19888
928,33884
929,15165
929,17477
929,8871
930,18784
930,17553
931,954
931,20043
931,27541
931,15430
932,3577
932,20699
932,15795
932,26183
933,4104
933,10653
934,15672
934,24488
934,19490
934,25556
935,20632
935,14368
935,2293
935,12870
936,20354
936,8550
936,28990
937,21520
937,17313
937,1842
937,21706
937,24981
938,5843
938,20171
939,30616
939,22392
939,4452
939,23399
940,10906
940,15467
940,8781
941,20274
941,25363
941,25467
941,24668
941,2494
941,6783
942,22902
942,23719
944,2243
944,9060
945,1080
945,25305
945,17835
946,1888
946,24347
946,27787
947,8681
948,18418
948,33923
948,23573
948,34087
949,18721
949,17201
950,19840
950,21008
950,25163
950,14
950,15856
950,31310
950,14234
950,32826
951,32496
951,29275
951,31414
951,18607
952,28800
952,1536
952,16314
952,13997
952,35605
953,9913
953,34279
953,337
955,24496
955,22059
955,23315
955,9221
955,7249
956,10264
956,20805
957,2053
958,18933
959,9016
959,32132
959,588
959,30407
960,27017
960,7834
960,13453
960,25381
961,14664
961,30849
961,7170
961,17160
962,31032
962,17828
963,19608
