Aravind-Shenoy-3,"['Aadhil-Basith', 'Arnesh-Sukumar-1', 'Shruthi-Shyamsunder', 'Adithya-Sailesh', 'Vyjayanthi-N-V-Vj', 'Ruthwik-Lakshman-Chepuri', 'Dmitriy-Sintsov', 'Keith-Dsouza-6', 'Arjun-Mecheri', 'Rahul-Muntha', 'Vivek-Ablaze', 'Karunya-Mano', 'Gautham-Bhat', 'Surya-Narayanan-4', 'Nirmal-K-Dhananjayan', 'Hari-Priya-36', 'Amal-Syriac', 'Anupam-Krishna-1', 'Hari-K-Muralidharan', 'Ramya-Radhakrishnan', 'Moovithakkumar-Vi', 'Mukund-Venkataraman', 'Anand-Krishnan-11', 'Pss-Srivignessh', 'Abhishek-Ravi-5', 'Km-Siddarth-Nkl', 'Akshaya-Rangarajan', 'Vamshi-Krishna-227', 'Akshay-Suresh-4', 'Arun-Balan-3', 'Santhosh-Kumar-103', 'Aravindh-Kumar', 'Ganesh-Venkat', 'Jyotishman-Paul', 'Navin-Subbaiah', 'Sai-Bharat-1', 'Shiva-Raman-3', 'Jaishree-Rajasekaran', 'Adhi-M-R-Kumar', 'Mayur-Satbhai', 'Tejas-Salunkhe', 'Nandalal-Girichandran', 'Venkatesan-Kannan', 'Arjun-Raj-4', 'Simran-Jain-24', 'Manish-Das-20', 'Vineetha-Govindaraj', 'Lalith-Kishore-A-K', 'Sumit-Shekhar-6', 'Sriram-Chandrasekaran-9', 'Suraj-Jarus-1', 'Aditya-Prasad-11', 'Sumesh-Sutonious', 'Sumit-Yadav-59', 'Surya-Narain', 'Rohit-Sudan', 'Thiyaga-Rajan-43', 'Rishi-Poddar', 'Julian-Arnold', 'Vignesh-Veera-Prasad', 'Sarath-Haridas', 'Ramya-Sundar', 'Mukesh-Shankar', 'Lokesh-Waran-1', 'Deepak-Jangir-7', 'Harshini-Sankar-1', 'Ganesh-Venkataramani-1', 'Harish-Mari', 'Vishesh-Sahni', 'Aswin-Chandran', 'Pratibha-Roy-2', 'Naveen-Chandel', 'Thushara-Padarthy', 'Navaneethkrishnan-Nambiar', 'Kumar-Saketh', 'Ashwin-Sundaresan-Balaji', 'Balajee-Chandrasekar', 'Somya-Vasudevan-1', 'Ajay-Yeshwanth', 'Gopeshh-Raaj', 'Karthik-Sajeev-1', 'Adarsh-Shree-Ram', 'Uday-Kumar-263', 'Varadhan-Ramamoorthy-1', 'Maya-Balaji', 'Sathyamoorthy-Ilangovan-1', 'Suraj-Jarus', 'Sempon-Sibi', 'Giridhar-Ravi', 'Praveen-Prabhakar-1', 'Hani-Abdul-Gafoor', 'Gopi-Krishna-177', 'Yashas-Manjunath', 'Shreya-Ganesh-1', 'Manikantan-Narasimhan', 'Vivek-Suryamurthy', 'Meghna-Devotta', 'Sree-Sai-Ganesh-Atmuri', 'Aj-Rane', 'Pranesh-IP', 'Hari-Krishnan-71', 'Lokeshwaran-Ravi', 'Gokul-Beeshman', 'Suraj-Majee', 'Ashwat-Amirthalingam', 'Aditya-Kukkillaya-1', 'Anjana-Rajmohan', 'Nishanth-Bharadwaj', 'Nitin-Sachan-1', 'Anand-Siva', 'Rishi-Sreedhar', 'Venkatesh-Vaikuntaraman', 'Akhal-Gopal', 'Diwa-Karan-1', 'Sailesh-Balasubramanian', 'Vipin-Devaraj', 'Vignesh-Muthuraman', 'Emi-Jain', 'Lakshmi-Narayanan-85', 'Giridhar-Subramanian', 'Kaushikram-Govindarajan', 'Yedu-Krishnan-1', 'Rajat-Sanklecha', 'Madhav-Krishnan', 'Subashree-Venkatesan', 'Sahiti-Sarva', 'Dipin-Sp-2']"
Vivek-Suryamurthy,"['Padmapriya-Duraisamy', 'Shruthi-Shyamsunder', 'Abi-Jith', 'Adithya-Sailesh', 'Anurag-Sadish', 'Prasanna-Mayil', 'Arvind-Gopakumar', 'Shreejith-Ravikumar', 'Adhi-M-R-Kumar', 'Surendar-Pandu', 'Anirudh-Ravichandran', 'Vageesh-Vedamoorthy', 'Venkatesan-Kannan', 'Vishesh-Sahni', 'Ganesh-Ram-59', 'Srini-Vasan-255', 'Ajay-Yeshwanth', 'P-m-Yashwant', 'Aparnna-Suresh', 'Giridhar-Subramanian', u'Th\xe2n-Th\xe0nh-An', 'Adarsh-Shree-Ram', 'Gowtham-Venkatraman', 'Praveen-Verma-15', 'Kumar-Saketh', 'Kunal-Jain-135', 'Giridhar-Dinakaran', 'Darshan-Kathiriya', 'Surya-Narayanan-4', 'Varsha-Prasad-2', 'Prashanth-Srinivasan-7', 'Sriram-Chandrasekaran-9', 'Suraj-Jarus-1', 'Dinesh-Narayan-4', 'Anand-Siva', 'Shameem-Mahudoom', 'Mohan-Chandrasekaran', 'Nishant-Panigrahi-2', 'Sempon-Sibi', 'Abhinav-Ramachandran', 'Sumit-Yadav-59', 'Kandha-Raj', 'Ashwat-Amirthalingam', 'Kathir-Kanagarajan', 'Naveenraaj-KP', 'Anand-Krishnan-11', 'Rishi-Poddar', 'Suraj-Parameswaran', 'Ashwin-Narayan-2', 'Ganesh-Venkat', 'Sarath-Haridas', 'Madhav-Krishnan', 'Chendur-Singaram', 'Aditya-Madhusudhan-1', 'Sumithra-Sriram', 'Andrew-Jones-77', 'Anand-Gopalakrishnan-1', 'Annamalai-Padmanaban', 'Narendar-Sriram', 'Niranjan-Kumar-6']"
Rajesh-Kannan-5,"['Shruthi-Shyamsunder', 'Ravikesh-Kumar', 'Pranesh-Sarvesan', 'Ruthwik-Lakshman-Chepuri', 'Sai-Kumar-Chatla', 'Rahul-Verma-304', 'Karunya-Mano', 'Karthik-Thiyagarajan-3', 'Surya-Narayanan-4', 'Trishaal-Rao', 'Lakshmi-Narayanan-166', 'Pavithra-Renganarayanan', 'Sree-Hari', 'Hari-K-Muralidharan', 'Rinitha-Aramkumar', 'Anand-Krishnan-11', 'Sanjay-Kumar-724', 'Gowtham-Srinivas', 'Ranadheer-Goud', 'Jagath-Shankar', 'Medhuna-Suresh', 'Nithesh-Kanna', 'Praveen-S-Nair-1', 'Naveen-Veeramani', 'Adhi-M-R-Kumar', 'Athul-Prabhakaran', 'Recal-Uma', 'Ankit-Arora-105', 'Venkatesan-Kannan', 'Santhanagopalan-Raghavan', 'Sanjay-Chandradasan', 'Sankara-Narayanan-18', 'Rajkumar-Rajendran-6', 'Durairaj-Martin', 'Suresh-Sivakumar', 'Sandeep-Awasthi', 'Rishi-Poddar', 'Varun-Krishna-10', 'Naveenraaj-KP', 'Sarath-Haridas', 'Koushik-Enkay', 'Vivek-Ablaze', 'Ajjay-Omprakas', 'Pavithra-Seshadri', 'Kishan-Mahipal', 'Rajesh-Mohan-1', 'Anurag-Sadish', 'Vishnu-R-Menon-3', 'Kumar-Saketh', 'Raghu-Ram-29', 'Ananth-Karthik', 'Somya-Vasudevan-1', 'Ajay-Yeshwanth', 'Vignesh-Nagendran-1', 'Aparnna-Suresh', 'Deepak-Krishna-17', 'Adarsh-Shree-Ram', 'Gokul-Raj-B-1', 'Varadhan-Ramamoorthy-1', 'Jivitesh-Kumar', 'Yaksh-Dawar', 'Sempon-Sibi', 'Sangeetha-Muthusamy-1', 'Shanmuga-Priya-K', 'Ash-Seven', 'Raghu-Unchained', 'Priyanka-Dasan-1', 'Sidharth-Ravi-1', 'Pranesh-IP', 'Prateik-Nallathambi', 'Rocky-Naveen', 'Nikhil-Thomas-Joy', 'Nivesh-Nagarajan', 'Suriyaa-Sugumar', 'Vishaal-Dhamotharan', 'Raam-Gautham-1', 'Rajesh-Kannan-5', 'Anand-Siva', 'Kiran-Mahankali', 'Vetty-Boy', 'Shiva-Sharpu', 'Lakshmi-Narayanan-85', 'Giridhar-Subramanian', 'Arun-Mathiyalagan-1', 'Vipin-Unnekrishnan', 'Ram-Prasath-45']"
Yedu-Krishnan-1,"['Shruti-Bhadoriya', 'Akankshya-Abhijita', 'Varun-Dhiman-2', 'Arpit-Gupta-159', 'Abhishek-Malvekar', 'Nitish-Rai-23', 'Jatin-Gahlawat', 'Syed-Musawir-Abbas-Rizvi', 'Shrey-Marwaha', 'Abhi-Bhardwaj', 'Prabodh-Shetty', 'Dushyanth-Kumar', 'Pratik-Jha-3', 'Ankit-Kumar-573', 'Ganesha-Ts', 'Prashant-Tripathi-3', 'Rajat-Srivastava-61', 'Pradeep-Sosale', 'Rohan-Kumar-213', 'Aishwarya-Lakshmi-11', 'Aditya-Pandey-88', 'Sri-Teja-2', 'Karan-Kapoor-18', 'Eugene-Insall-Jr', 'Arpit-Kubadia-1', 'Ramya-Radhakrishnan', 'Anand-Krishnan-11', 'Karthikeyan-SD', 'Anirudhan-Nambiar', 'Avinash-Rai-4', 'Shakti-Singh-99', 'Atharv-Gautam-2', 'Upender-Singh-24', 'Sonia-Malhotra-6', 'Akhil-Chandran-3', 'Ishan-Maheshwari', 'Adarsh-Raj-9', 'Girish-Kumar-155', 'Valay-Vaidya', 'Akhand-Pratap-Singh-20', 'Anand-Siva', 'Jahnavi-Parni', 'Pravasi-Meet', 'Rahul-Alok', 'Ganesh-Acharya-5', 'Barry-Allen-29', 'Gaurav-Chandak-1', 'Vikas-Deshpande-3', 'Deepak-Kumar-137', 'Venkatesan-Kannan', 'Aditi-Holmes', 'Sant-Vijay-Maurya', 'Nirmalkumar-Sugavanam', 'Pratiksha-Sharma-4', 'Anup-Kumar-47', 'Peeyush-Chitlangia-1', 'Jaidesh-Pandey', 'Niharika-Jain-22', 'Raghav-Kapoor-2', 'Rahul-Manchanda-6', 'Joel-Yarbrough-1', 'Pravesh-Shukla', 'M-Jaipal-Jp', 'Kailas-Wagh-2', 'Sheikh-Ashiqul-Islam-Pollob', 'Sharath-Gm', 'Monk-Prasad', 'Puneet-Sonpal', 'Anurag-Das-4', 'Aiswarya-Rangarajan', 'Sarath-Haridas', 'Ishu-Jeewani', 'Anirban-Chakraborty-46', 'Ranjith-Tamil-Selvan', 'Ashish-Agarwal-181', 'Darshan-Bathija', 'Gautam-Kabiraj-1', 'Eric-Beauzay', 'Rohit-Jadhav-5', 'Tanmay-Ausekar', 'Barath-Nataraj', 'Venkatesh-Dhanasekaran', 'Arpit-Mehra-2', 'Jaineel-Patel', 'Gaurav-Bisht-37', 'Krishnan-Venkitakrishnan', 'Sagar-Derle', 'Sachin-K-Bhat', 'Balaji-Sridhar-3', 'Kumar-Saketh', 'Shanmugasundaram-Muthuswamy', 'Prathmesh-Sail', 'Ed-Kennedy-5', 'Naveen-Bejugam', 'Anmol-Gupta-123', 'Pradosh-Ranjan-Jena-1', 'Sempon-Sibi', 'Sanket-San', 'Ashutosh-Vardhan-2', 'Jagrut-Khiroya', 'Prateek-Suryaprakash-1', 'Eishan-Arora', 'Bommana-Vinay', 'Aqueel-Ur-Rahman', 'Sac-Chan', 'Venkatesh-Pandey-1', 'Abhijit-Mishra', 'Ketan-Jadhav-8', 'Shafeeq-Ahamed-A-M-1', 'Abhinav-Shahi-1', 'Adam-Leffert', 'Krishnakanth-Jarugumilli', 'Anshuman-Singh-16', 'Vysakh-A-B', 'Shankara-Narayanan-Sethuraman-1', 'Preethi-Balasubramanian', 'Somesh-Jain', 'Mujahed-Rabbani', 'Aman-Mehta-33', 'Deeksha-Tripathi-5', 'Satish-Bhardwaj-8', 'Arunima-Sen-2', 'Ronak-Jain-88', 'Jain-Shubham', 'Sushim-Mukul-Dutta', 'Saipriya-Nagarajan-1', 'Salman-Khan-524', 'Sham-Kolhe', 'Vignesh-Raja-34', 'Joseph-John-23', 'Mahalakshmi-Sridharan', 'Vaibhav-Kumar-139', 'Sreekanth-Reddy-4', 'Jawar-Bheel', 'B-Sai-Prakash', 'Shubham-Gupta-26', 'Manoj-Kumar-1671', 'Shravan-Kalyani', 'Ruchi-Kothari', 'Rohit-Khandare-1', 'Aratrik-Roy', 'Anvesh-Dudimetla', 'Jayanth-the-Cool', 'Jay-Shah-89', 'Arpit-Gupta-175', 'Hrishikesh-Lele', 'Yedu-Krishnan-1', 'Madhav-Krishnan', 'Chelle-Madrid', 'Rohit-Menaria-1', 'Vallabhaneni-Srikar', 'D-Sathya-Narayanan', 'Alok-Kumar-204', 'Aditya-Rao-9', 'Rtr-Jagan-Nathan', 'Sudha-Parimala-2', 'Priy-Vrat', 'Prasanna-Sivakumar-1', 'Shruti-Gollamudi-Kanwas']"
Amrita-Csec,"['Easwar-Aiyer', 'Vinoth-Mani-1', 'Logeshwaran-Lingam', 'Kundanasreejani-Sreejani', 'Niveditha-Murali', 'Pranesh-Sarvesan', 'Chithra-Satheedevi-1', 'Braghadeesh-Dhivakar', 'Payal-Varma', 'Sushmitha-Rajasekar', 'Duarakesh-Sridhar', 'Venkatesan-Kannan', 'Reshma-Suriachandraselvan', 'Naresh-Srinivasan', 'Akshara-Babu', 'Barath-Rgk', 'Kumar-Saketh', 'Rohit-Balasubramanian-2', 'Rohit-Balasubramanian-3', 'Rahul-Racha', 'Dinesh-Narayan-4', 'Anand-Siva', 'Sempon-Sibi', 'Kavin-Kumar-32', 'Vanessa-Rosalyn-Lewis', 'Anand-Krishnan-11', 'Sachin-Pc', 'Hemanth-Varma-1', 'Midhun-Murali-1', 'Gopath-Niranthar', 'Vimal-Espada', 'Achyut-Sarma-Boggaram', 'Sarath-Haridas', 'Varun-Unnikrishnan-3', 'Megha-Ravikumar-1', 'Eesha-Deshpande', 'Pranesh-IP', 'Naga-Arjun-3', 'Kamal-Kiran-2', 'Atira-Pradeep']"
Vigneshwar-Selvaraj-1,"['Anand-Siva', 'Sarath-Haridas', 'Santhosh-Kumar-208', 'Sempon-Sibi', 'Shamudu-Nisha', 'Venkatesan-Kannan', 'Suraj-Bboy', 'Raja-Murugan-7', 'Anand-Krishnan-11', 'Sugan-Raj-4', 'Sanjana-Muralidharan', 'Rocky-Balaji', 'Kumar-Saketh', 'Hari-Prasad-342']"
Deepak-Ravi-8,"['Kota-Ashwin-Kumar', 'Sujatha-Senthurnathan', 'Sriram-Sridhar-11', 'Tharapathy-Senthil', 'Kannan-Ravindran', 'Ashwin-Venkataraman-6', 'Sivaranjani-Sivamohan', 'Mohnish-Manohar', 'Kishore-Krish-5', 'Manjunath-Nagarajan', 'Phiraveen-Subburam', 'Adithyaa-Krishnan', 'Sunil-Abinandan', 'Venkatesan-Kannan', 'Dinesh-Saravanan-3', 'Sindhu-Jawaharlal-K-J', 'Abhishek-Balaji-2', 'Praveen-Kumar-1682', 'Arshad-Wahid', 'King-Karthik-3', 'Kumar-Saketh', 'Shruthi-Shyamsunder', 'Ashwin-Mohanarangan', 'Jai-Raghav', 'Aswin-Arunachalam', 'Anand-Siva', 'Ranchana-Rajasekar', 'Sudharshan-Sundaravaradan', 'Akilesh-Sivakumar', 'Vivek-Rag', 'Dama-Sandhya', 'Sempon-Sibi', 'Divya-Shanmugam-11', 'Mathi-Mani', 'Ks-Mitul', 'Raghu-Nathan-27', 'Abhishek-Rajan-7', 'Anand-Krishnan-11', 'Vicky-Venkat-1', 'Kavitha-Rayar', 'Arwindh-PanneerSelvam', 'Dinesh-Ethiraj', 'Shivabalan-VK', 'Priyan-Vaithilingam', 'Sarath-Haridas', 'U-Gowri-Shankar', 'Koushik-Enkay', 'Ling-Esh', 'Naveen-RS-3', 'Vetrivel-Pannerselvam', 'Divya-Shanmugam-5', 'Deepak-Ravi-8', 'Adithya-Gn-1', 'Srikar-Aadityaa', 'Arun-Kumar-378', 'Gopalakrishnan-Natesan', 'Akshay-Suresh-4']"
Anand-Siva,"['Gowtham-NH', 'Ganesh-Shankar', 'Balaji-Sankar', 'Divyesh-Pandya', 'Deepak-Vijay', 'Aakash-Pratap', 'Shruthi-Shyamsunder', 'Harsh-Gilda', 'Anudeep-Vanjavakam-1', 'Ashwin-Venkataraman-6', 'Suraj-Majee', 'Adhi-M-R-Kumar', 'Jaishree-Rajasekaran', 'Arun-Kumar-378', 'Mohana-Sundaram-1', 'Lakshmi-Manickam-1', 'Karan-Parekh', 'Venkatesan-Kannan', 'Lakshmi-Narayanan-85', 'Kaushik-Krishnan-1', 'Kaushik-Rajasekar', 'Divya-Bharthi', 'Sarvesh-Kirthivasan', 'Sathya-Narayanan-R-1', 'Ajay-Yeshwanth', 'Vedavyas-Sivakumar', 'Tapas-Govindraju', 'Sakshi-Jain-187', 'Vishvanath-Sundaram', 'Kumar-Saketh', 'Surendra-Musunuru', 'Aditi-R-Datta-1', 'Ambareesh-Rishi', 'Naren-Gsv', 'Srivathsan-Santhanam', 'Shraddha-Sawardekar', 'Balasubramanian-Madhusudan', 'Rupali-M-Salve', 'Anand-Siva', 'Pritika-Chinnasamy', 'Anish-S-Bharadwaj', 'Saravanan-Rudrapathy', 'Zakir-Ahmed-17', 'Saurav-Jain', 'Sempon-Sibi', 'Shailesh-Choubey', 'Debrup-Ghosh', 'Kandha-Raj', 'Yash-Mehta-6', 'Namitha-Ravi', 'Kartikaya-Purohit', 'Shankar-Ram-A', 'Shankar-Narayanan', 'Niranjan-Sundaresan-1', 'Mukesh-Ghritlahre', 'Anand-Krishnan-11', 'Rishi-Poddar', 'Andrew-Abraham-4', 'Naveenraaj-KP', 'Pradhija-SankaraPandian', 'Vivia-John', 'Aditya-Santhanam', 'Nandakumar-Sundararajan', 'Sarath-Haridas', 'Saurav-Kumar-12', 'Sanjeet-Kumar-125', 'Vageesh-Vedamoorthy', 'Karthik-Selva', 'Bala-UV', 'Aprajith-Thirumalai', 'Harish-Karthik-6', 'Balaji-Selvarajou', 'Pranesh-IP', 'Dinesh-Prasanth', 'Paramasivan-Em', 'Saagar-Varma', 'S-Krishna-Kumhar']"
Sowmya-Lakshmi-6,"['Anand-Siva', 'Pavithra-Rammohan', 'Shanmuga-Sundaram-1', 'Sarath-Haridas', 'Swetha-Sridharan-5', 'Sempon-Sibi', 'Venkatesan-Kannan', 'Anand-Krishnan-11', 'Kumar-Saketh']"
Sai-Prasadh,"['Janani-Kumaraswamy', 'Hari-Prasanth-9', 'Harish-Ch-7', 'Yoga-Rakshith-1', 'Rajkumar-Mundel-1', 'Tulsi-Poornima', 'Keshav-Ramaswamy-1', 'Priyanshu-Kumar-9', 'Ram-Krishnan-20', 'Adhith-Yahn', 'Mamidanna-Venkata-Surya-Karteek', 'Charanya-Padmanabhan', 'Muthu-Kumaran-30', 'Sakthi-Prasad', 'Girish-Venkat-2', 'Rajaram-Suresh', 'Mani-Bala-Sambandam', 'Vignesh-RS-4', 'Arvind-Srinivas-2', 'Sai-Krishna-231', 'Sarath-Kumar-123', 'Vignesh-Karunamurthy-Kv', 'Vijay-Bharathi-2', 'S-Jagadeesh-Kumar-1', 'Rahul-Suresh-21', 'Sooraj-Kumarr', 'Devanandh-Vasudevan', 'Pradeev-Roop', 'A-Rahul-Chandar', 'Vesarzini-Venkat', 'Anand-Krishnan-11', 'Chandra-Sekar-66', 'Shravan-Balakrishnan', 'Arvind-Ravi-10', 'Abraham-William-Carey', 'Akshay-Suresh-4', 'Prabakaran-Uthirapathi-1', 'Arjun-Ashok', 'Vignesh-Raman-7', 'Rishi-M-Vaidya', 'Padmasree-Ramesh', 'Nalin-Sharma-4', 'Natraj-Nagarajan', 'Anudeep-Mogalapalli', 'Siddhani-Satya-Sriram', 'Nithin-Kumar-98', 'Bharath-Viswanath-2', 'Siva-Kumar-427', 'Arun-Lakshman', 'Harish-Rk-1', 'ManiBala-Sambandam', 'Anand-Siva', 'Elam-Paruthi', 'Ramnath-Kamath-1', 'Kavi-Bharathi-1', 'Anubhab-Ganguly', 'Venkatesan-Kannan', 'Ram-Narayanan-8', 'Aswin-Pratap', 'Pranav-Vinod-Kumar-1', 'Vivek-Iyer-37', 'Gowtham-Ganesh-1', 'Jaya-Chandran-10', 'Harish-Srivathsa', 'Sabari-Krishnan-3', 'Adithya-Sehwag', 'Arun-Jaganathan-3', 'Saurabh-Kumar-217', 'Sathiyanarayanan-Srini', 'Medhuna-Suresh', 'Vijay-Rajan-25', 'Ashwin-Mohanarangan', 'Vishnu-Rajan-2', 'Parvathi-Ramya', 'Sankaranarayanan-Ram', 'Vivek-Narayan-21', 'Aswin-Muralidharan-3', 'Naveenraaj-KP', 'Swastikka-Ramasubbu', 'Sarath-Haridas', 'Aadav-Sundar', 'Arvind-Sudeendran-1', 'Aravinth-Chandramouli', 'Jayaraman-Siva', 'Nishanth-Karthick', 'Prashanth-Karan', 'Aniruadh-Meiyur', 'Aravind-Krishna-V-N', 'Karthik-Raja-41', 'Jeg-An', 'Ram-Sundar-32', 'Ram-Kumar-730', 'Barathvaaj-Ganesan', 'Ambarish-M-Vaidya', 'Aakash-Sridhar', 'Aashiek-Hariharan', 'Balaji-Gurumurthy-1', 'Vignesh-Ramaswamy-3', 'Kumar-Saketh', 'Nagarajan-Vasan', 'Vamsi-Krishna-Reddy-K', 'Giri-Dharan-35', 'Manibala-Sambandam-1', 'Karthik-Rajagopal-11', 'K-C-Manoj-Kumar', 'Suriya-Raj', 'Vignesh-Ram-18', 'Avinash-Kumar-293', 'Diwakar-Varadharajan', 'Bishnu-Sai-Karthik', 'Ganesh-Srikantan', 'Raam-Gautham', 'Rohan-Kora', 'Sempon-Sibi', 'Giftson-Williams', 'Vishanth-Sundar', 'Anand-Padmanabhan-4', 'Sriprudhvi-Samrat', 'Arvind-Sriram-Prabakar', 'Satya-Srujan', 'Srinivas-Gururajan', 'Prashanth-Rajasankar', 'Aravindan-Kannan', 'Manoj-Shankar-3', 'Karthik-Ravishankar-5', 'Nitin-Chandra-15', 'Jishnu-Suresh-1', 'Arun-Lakshman-Ravichandran', 'Manoj-Baskar', 'Vignesh-Ram-24', 'Narayanan-Rengarajan', 'Venkatraman-Nagarajan', 'Sankalp-Gabbita', 'Vivek-Varadarajan', 'Vignesh-V-Ramakrishnan', 'Adithya-Sridhar-5', 'Aishwarya-Muthukumaran', 'Navin-Kumar-Dungarwal-Choudhary', 'Guru-Prasath-27', 'Sai-Tharun', 'Abhishek-Balaji-2', 'Nagireddy-Anvesh-Reddy', 'Sooraj-Kumarr-1', 'Lalith-Ganesh', 'Manikandan-Sundaram-2', 'Jaiganesh-Srinivasan', 'Barath-Krishna', 'Sriram-Vaidyanathan-3', 'Prabhuram-Vyas', 'Sai-Mukund-R', 'Siva-Narayanan-2', 'Murali-Krishna-7', 'Shiva-Narayan', 'Shiva-Rama-Krishna-3', 'Ashwath-Narayanan-3', 'Madhuri-Bisht-1', 'Vijay-Krishnan-51', 'Anand-Kr-3', 'Keshav-Ramaswamy', 'Abhijit-Pande-1', 'Ganesh-Kumar-35', 'Srikrishna-Siva', 'Sandeep-Sanakattula', 'Abitha-Mondaein', 'Ezhil-Venkat', 'Ravi-Arjun', 'Pranav-Surya', 'Manikandan-Ganesh-1', 'Guruprasad-Murali-1', 'Nandakumar-Sundararajan', 'Vishnu-Sharath', 'Ravi-Raj-62', 'Devi-Baghya', 'Bharat-Ramanathan', 'Jakin-Durai']"
Manikandan-Ganapathy-1,"['Lokeshwaran-Ravi', 'Akshay-Rao-8', 'Jeyanthan-Inbasekaran', 'Dhana-Poladhavan', 'Karthick-Venky-1', 'Mohnish-Manohar', 'Guru-Prasath-24', 'Poorna-Prasad', 'Karthick-Venky', 'Navaneethkrishnan-Nambiar', 'Venkatesan-Kannan', 'Bala-Jee-6', 'Kumar-Saketh', 'Jiby-Joje', 'Siva-Selvam-3', 'Aswin-Arunachalam', 'Anand-Siva', 'Thamizh-Arasan', 'Sempon-Sibi', 'Sang-Eetha', 'Anand-Krishnan-11', 'Swastikka-Ramasubbu', 'Saravanan-Grs', 'Sarath-Haridas', 'Madhav-Krishnan', 'Shreekumaar-Sivasankaran', 'Dhamini-Deepthi', 'Sibil-Thomas-1', 'Samraj-Venkatraman-2', 'Samraj-Venkatraman-1', 'Aravind-Balan-2', 'Karthikeyan-Pandidurai']"
Sandeep-Krishna-8,"['Manikandan-Srinivasan', 'Manoj-Eega', 'Bezawada-Vivek', 'Vishaal-Dhamotharan', 'Sanjay-Jatav', 'Sai-Teja-Reddy-5', 'Vinay-Mittal-5', 'Koushick-Balaji', 'Jayachandran-Komaravel-1', 'Naveen-Baskaran-1', 'Venkatesan-Kannan', 'Shanmugasundaram-Muthuswamy', 'Naveen-Vellimattom', 'Deb-Deep-Sett', 'Ajay-Yeshwanth', 'K-Pavana-Siddhartha', 'Bethanavel-Ashwanth', 'Rajaram-Suresh', 'Krishna-Chavali', 'Karthik-Deivarayan', 'Kumar-Saketh', 'Saiprakash-Vasireddy', 'Shanttam-Jain', 'Preeta-Pratakshya', 'Nitin-Sachan-1', 'Joshwa-Selvam', 'Sriram-Sundaram-1', 'Anand-Siva', 'Anand-Raghavendra', 'Rohan-Kora', 'Balaji-Soundar-2', 'Tejas-Kulkarni-2', 'Sempon-Sibi', 'Niranjan-Ravindran', 'Jakkamsetty-Yaswanth', 'Akash-Malge', 'Keertana-Chidambaram', 'Dheepika-Selvaraj', 'Anand-Krishnan-11', 'Rishi-Poddar', 'Varun-Krishna-10', 'Naveenraaj-KP', 'Karthikeyan-SD', 'Arun-Patro', 'Sarath-Haridas', 'Gowtham-Srinivas', 'Rahul-Karuppiah', 'Koushik-Challa', 'Aishwarya-Gsn', 'Varun-Krishna-Ramachandran', 'Vinay-Kumar-201', 'Geervani-Nayanapalli', 'Dheeresh-Chandra-Naik', 'Suraj-Kashyap', 'Pavan-Kumar-Allada', 'Oswald-Jason-Lobo', 'Hari-Krishnan-50', 'Yeduguri-Padmavathi-Reddy', 'Nikhil-Gokhale-2', 'Sreekar-Saripalli', 'Venkatachalam-Avadiappan']"
